Target;Date;Minutes;Day;Holiday;Temperature;Wind;Cloudiness
249.53;12.12.2018;1080;Wed;Regular;0.6;2;100
261.21;12.12.2018;1020;Wed;Regular;0.9;1;100
275.41;12.12.2018;960;Wed;Regular;0.9;1;100
270.75;12.12.2018;900;Wed;Regular;0.9;1;100
276.8;12.12.2018;840;Wed;Regular;1.1;1;100
279.45;12.12.2018;780;Wed;Regular;1.1;1;100
287.42;12.12.2018;720;Wed;Regular;1.1;1;100
283.98;12.12.2018;660;Wed;Regular;0.3;0;100
290.58;12.12.2018;600;Wed;Regular;0.3;0;100
288.02;12.12.2018;540;Wed;Regular;0.3;0;100
270.05;12.12.2018;480;Wed;Regular;0.5;1;100
248.73;12.12.2018;420;Wed;Regular;0.5;1;100
228.21;12.12.2018;360;Wed;Regular;0.5;1;100
216.7;12.12.2018;300;Wed;Regular;0.5;0;100
215.47;12.12.2018;240;Wed;Regular;0.5;0;100
214.74;12.12.2018;180;Wed;Regular;0.5;0;100
211.89;12.12.2018;120;Wed;Regular;0.9;1;100
214.23;12.12.2018;60;Wed;Regular;0.9;1;100
211.51;12.12.2018;0;Wed;Regular;0.9;1;100
215.14;11.12.2018;1380;Tue;Regular;0.8;0;100
214.57;11.12.2018;1320;Tue;Regular;0.8;0;100
227.1;11.12.2018;1260;Tue;Regular;0.8;0;100
233.02;11.12.2018;1200;Tue;Regular;1.0;1;100
238.18;11.12.2018;1140;Tue;Regular;1.0;1;100
244.71;11.12.2018;1080;Tue;Regular;1.0;1;100
260.14;11.12.2018;1020;Tue;Regular;0.8;1;100
271.32;11.12.2018;960;Tue;Regular;0.8;1;100
275.56;11.12.2018;900;Tue;Regular;0.8;1;100
282.98;11.12.2018;840;Tue;Regular;0.7;2;100
285.05;11.12.2018;780;Tue;Regular;0.7;2;100
292.87;11.12.2018;720;Tue;Regular;0.7;2;100
286.07;11.12.2018;660;Tue;Regular;0.3;1;100
290.03;11.12.2018;600;Tue;Regular;0.3;1;100
289.7;11.12.2018;540;Tue;Regular;0.3;1;100
270.28;11.12.2018;480;Tue;Regular;0.2;1;100
246.26;11.12.2018;420;Tue;Regular;0.2;1;100
221.25;11.12.2018;360;Tue;Regular;0.2;1;100
216.23;11.12.2018;300;Tue;Regular;0.5;1;100
214.96;11.12.2018;240;Tue;Regular;0.5;1;100
216.2;11.12.2018;180;Tue;Regular;0.5;1;100
216.12;11.12.2018;120;Tue;Regular;1.0;2;100
213.2;11.12.2018;60;Tue;Regular;1.0;2;100
216.44;11.12.2018;0;Tue;Regular;1.0;2;100
214.76;10.12.2018;1380;Mon;Regular;1.0;1;100
224.98;10.12.2018;1320;Mon;Regular;1.0;1;100
230.33;10.12.2018;1260;Mon;Regular;1.0;1;100
234.99;10.12.2018;1200;Mon;Regular;1.1;2;100
243.48;10.12.2018;1140;Mon;Regular;1.1;2;100
245.36;10.12.2018;1080;Mon;Regular;1.1;2;100
268.33;10.12.2018;1020;Mon;Regular;1.0;1;100
275.56;10.12.2018;960;Mon;Regular;1.0;1;100
279.88;10.12.2018;900;Mon;Regular;1.0;1;100
277.41;10.12.2018;840;Mon;Regular;1.5;1;100
284.41;10.12.2018;780;Mon;Regular;1.5;1;100
284.43;10.12.2018;720;Mon;Regular;1.5;1;100
281.97;10.12.2018;660;Mon;Regular;0.8;0;100
289.57;10.12.2018;600;Mon;Regular;0.8;0;100
280.29;10.12.2018;540;Mon;Regular;0.8;0;100
263.8;10.12.2018;480;Mon;Regular;0.2;1;100
241.38;10.12.2018;420;Mon;Regular;0.2;1;100
219.29;10.12.2018;360;Mon;Regular;0.2;1;100
208.74;10.12.2018;300;Mon;Regular;-1.1;1;100
209.78;10.12.2018;240;Mon;Regular;-1.1;1;100
210.66;10.12.2018;180;Mon;Regular;-1.1;1;100
208.62;10.12.2018;120;Mon;Regular;-2.2;1;100
210.42;10.12.2018;60;Mon;Regular;-2.2;1;100
208.38;10.12.2018;0;Mon;Regular;-2.2;1;100
211.99;09.12.2018;1380;Sun;Regular;-3.1;1;100
209.18;09.12.2018;1320;Sun;Regular;-3.1;1;100
211.06;09.12.2018;1260;Sun;Regular;-3.1;1;100
214.93;09.12.2018;1200;Sun;Regular;-3.4;1;100
214.65;09.12.2018;1140;Sun;Regular;-3.4;1;100
214.94;09.12.2018;1080;Sun;Regular;-3.4;1;100
214.68;09.12.2018;1020;Sun;Regular;-3.5;2;100
213.76;09.12.2018;960;Sun;Regular;-3.5;2;100
212.63;09.12.2018;900;Sun;Regular;-3.5;2;100
215.69;09.12.2018;840;Sun;Regular;-3.8;2;100
212.88;09.12.2018;780;Sun;Regular;-3.8;2;100
213.33;09.12.2018;720;Sun;Regular;-3.8;2;100
212;09.12.2018;660;Sun;Regular;-4.4;2;100
212.28;09.12.2018;600;Sun;Regular;-4.4;2;100
213.92;09.12.2018;540;Sun;Regular;-4.4;2;100
211.23;09.12.2018;480;Sun;Regular;-4.7;2;100
210.67;09.12.2018;420;Sun;Regular;-4.7;2;100
208.14;09.12.2018;360;Sun;Regular;-4.7;2;100
211.47;09.12.2018;300;Sun;Regular;-4.2;2;100
210.58;09.12.2018;240;Sun;Regular;-4.2;2;100
209.02;09.12.2018;180;Sun;Regular;-4.2;2;100
212.1;09.12.2018;120;Sun;Regular;-4.0;1;100
209.47;09.12.2018;60;Sun;Regular;-4.0;1;100
209.32;09.12.2018;0;Sun;Regular;-4.0;1;100
212.79;08.12.2018;1380;Sat;Regular;-3.5;2;100
211.17;08.12.2018;1320;Sat;Regular;-3.5;2;100
209.89;08.12.2018;1260;Sat;Regular;-3.5;2;100
216.93;08.12.2018;1200;Sat;Regular;-3.5;2;100
214.56;08.12.2018;1140;Sat;Regular;-3.5;2;100
215.05;08.12.2018;1080;Sat;Regular;-3.5;2;100
215.57;08.12.2018;1020;Sat;Regular;-3.8;1;100
213.12;08.12.2018;960;Sat;Regular;-3.8;1;100
214.13;08.12.2018;900;Sat;Regular;-3.8;1;100
212.79;08.12.2018;840;Sat;Regular;-3.7;1;100
214.96;08.12.2018;780;Sat;Regular;-3.7;1;100
211.32;08.12.2018;720;Sat;Regular;-3.7;1;100
213.64;08.12.2018;660;Sat;Regular;-4.0;1;100
210.3;08.12.2018;600;Sat;Regular;-4.0;1;100
211.55;08.12.2018;540;Sat;Regular;-4.0;1;100
210.39;08.12.2018;480;Sat;Regular;-5.0;1;100
208.93;08.12.2018;420;Sat;Regular;-5.0;1;100
209.13;08.12.2018;360;Sat;Regular;-5.0;1;100
208.13;08.12.2018;300;Sat;Regular;-4.9;1;100
210.7;08.12.2018;240;Sat;Regular;-4.9;1;100
207.32;08.12.2018;180;Sat;Regular;-4.9;1;100
211.67;08.12.2018;120;Sat;Regular;-4.4;0;100
207.75;08.12.2018;60;Sat;Regular;-4.4;0;100
210.04;08.12.2018;0;Sat;Regular;-4.4;0;100
211.28;07.12.2018;1380;Fri;Regular;-4.0;1;100
213.56;07.12.2018;1320;Fri;Regular;-4.0;1;100
220.85;07.12.2018;1260;Fri;Regular;-4.0;1;100
223.12;07.12.2018;1200;Fri;Regular;-3.7;1;100
230.62;07.12.2018;1140;Fri;Regular;-3.7;1;100
235.43;07.12.2018;1080;Fri;Regular;-3.7;1;100
247.42;07.12.2018;1020;Fri;Regular;-3.2;1;100
257.62;07.12.2018;960;Fri;Regular;-3.2;1;100
276.34;07.12.2018;900;Fri;Regular;-3.2;1;100
282.53;07.12.2018;840;Fri;Regular;-3.0;1;100
281.68;07.12.2018;780;Fri;Regular;-3.0;1;100
288.52;07.12.2018;720;Fri;Regular;-3.0;1;100
288.89;07.12.2018;660;Fri;Regular;-2.6;1;100
298.45;07.12.2018;600;Fri;Regular;-2.6;1;100
290.43;07.12.2018;540;Fri;Regular;-2.6;1;100
272.78;07.12.2018;480;Fri;Regular;-2.1;2;100
243.61;07.12.2018;420;Fri;Regular;-2.1;2;100
227.26;07.12.2018;360;Fri;Regular;-2.1;2;100
213.49;07.12.2018;300;Fri;Regular;-1.3;2;100
213.21;07.12.2018;240;Fri;Regular;-1.3;2;100
214.85;07.12.2018;180;Fri;Regular;-1.3;2;100
212.63;07.12.2018;120;Fri;Regular;-0.8;2;100
215.83;07.12.2018;60;Fri;Regular;-0.8;2;100
213.14;07.12.2018;0;Fri;Regular;-0.8;2;100
216.44;06.12.2018;1380;Thu;Regular;-0.5;1;100
220.72;06.12.2018;1320;Thu;Regular;-0.5;1;100
230.69;06.12.2018;1260;Thu;Regular;-0.5;1;100
239.51;06.12.2018;1200;Thu;Regular;-0.5;1;100
247.97;06.12.2018;1140;Thu;Regular;-0.5;1;100
253.38;06.12.2018;1080;Thu;Regular;-0.5;1;100
267.58;06.12.2018;1020;Thu;Regular;-0.5;1;100
275.45;06.12.2018;960;Thu;Regular;-0.5;1;100
278.48;06.12.2018;900;Thu;Regular;-0.5;1;100
277.4;06.12.2018;840;Thu;Regular;-0.7;0;100
281.6;06.12.2018;780;Thu;Regular;-0.7;0;100
288.92;06.12.2018;720;Thu;Regular;-0.7;0;100
286.69;06.12.2018;660;Thu;Regular;-1.7;0;100
291.76;06.12.2018;600;Thu;Regular;-1.7;0;100
276.8;06.12.2018;540;Thu;Regular;-1.7;0;100
262.17;06.12.2018;480;Thu;Regular;-2.1;0;100
238.42;06.12.2018;420;Thu;Regular;-2.1;0;100
217.46;06.12.2018;360;Thu;Regular;-2.1;0;100
207.23;06.12.2018;300;Thu;Regular;-2.4;1;100
205.82;06.12.2018;240;Thu;Regular;-2.4;1;100
206.67;06.12.2018;180;Thu;Regular;-2.4;1;100
205.27;06.12.2018;120;Thu;Regular;-2.3;1;100
205.72;06.12.2018;60;Thu;Regular;-2.3;1;100
207.52;06.12.2018;0;Thu;Regular;-2.3;1;100
206.79;05.12.2018;1380;Wed;Regular;-1.2;2;100
209.99;05.12.2018;1320;Wed;Regular;-1.2;2;100
217.32;05.12.2018;1260;Wed;Regular;-1.2;2;100
224.67;05.12.2018;1200;Wed;Regular;-0.5;2;100
227.72;05.12.2018;1140;Wed;Regular;-0.5;2;100
241.27;05.12.2018;1080;Wed;Regular;-0.5;2;100
255.8;05.12.2018;1020;Wed;Regular;0.4;2;100
270.44;05.12.2018;960;Wed;Regular;0.4;2;100
269.29;05.12.2018;900;Wed;Regular;0.4;2;100
267.74;05.12.2018;840;Wed;Regular;0.6;1;100
273.32;05.12.2018;780;Wed;Regular;0.6;1;100
280.38;05.12.2018;720;Wed;Regular;0.6;1;100
279.18;05.12.2018;660;Wed;Regular;0.0;2;100
281.82;05.12.2018;600;Wed;Regular;0.0;2;100
278.18;05.12.2018;540;Wed;Regular;0.0;2;100
259.72;05.12.2018;480;Wed;Regular;-0.1;2;100
238.76;05.12.2018;420;Wed;Regular;-0.1;2;100
218.79;05.12.2018;360;Wed;Regular;-0.1;2;100
209.44;05.12.2018;300;Wed;Regular;-0.3;1;100
210.6;05.12.2018;240;Wed;Regular;-0.3;1;100
209.99;05.12.2018;180;Wed;Regular;-0.3;1;100
212.26;05.12.2018;120;Wed;Regular;-0.7;1;100
208.77;05.12.2018;60;Wed;Regular;-0.7;1;100
210.15;05.12.2018;0;Wed;Regular;-0.7;1;100
209.35;04.12.2018;1380;Tue;Regular;-2.2;2;100
213.56;04.12.2018;1320;Tue;Regular;-2.2;2;100
223.09;04.12.2018;1260;Tue;Regular;-2.2;2;100
226.77;04.12.2018;1200;Tue;Regular;-3.3;2;100
234.91;04.12.2018;1140;Tue;Regular;-3.3;2;100
246.64;04.12.2018;1080;Tue;Regular;-3.3;2;100
260.08;04.12.2018;1020;Tue;Regular;-3.8;2;100
271.72;04.12.2018;960;Tue;Regular;-3.8;2;100
275.48;04.12.2018;900;Tue;Regular;-3.8;2;100
278.39;04.12.2018;840;Tue;Regular;-3.8;3;100
280.39;04.12.2018;780;Tue;Regular;-3.8;3;100
289.07;04.12.2018;720;Tue;Regular;-3.8;3;100
281.11;04.12.2018;660;Tue;Regular;-4.5;3;95
282.77;04.12.2018;600;Tue;Regular;-4.5;3;95
280.45;04.12.2018;540;Tue;Regular;-4.5;3;95
266.74;04.12.2018;480;Tue;Regular;-4.9;3;100
239.23;04.12.2018;420;Tue;Regular;-4.9;3;100
215.39;04.12.2018;360;Tue;Regular;-4.9;3;100
204.08;04.12.2018;300;Tue;Regular;-5.6;2;100
206.67;04.12.2018;240;Tue;Regular;-5.6;2;100
206.38;04.12.2018;180;Tue;Regular;-5.6;2;100
207.64;04.12.2018;120;Tue;Regular;-6.2;2;75
205.67;04.12.2018;60;Tue;Regular;-6.2;2;75
207.74;04.12.2018;0;Tue;Regular;-6.2;2;75
207.36;03.12.2018;1380;Mon;Regular;-4.8;1;75
211.92;03.12.2018;1320;Mon;Regular;-4.8;1;75
216.98;03.12.2018;1260;Mon;Regular;-4.8;1;75
225.87;03.12.2018;1200;Mon;Regular;-3.8;1;100
229.52;03.12.2018;1140;Mon;Regular;-3.8;1;100
238.74;03.12.2018;1080;Mon;Regular;-3.8;1;100
253.65;03.12.2018;1020;Mon;Regular;-3.8;0;100
267.24;03.12.2018;960;Mon;Regular;-3.8;0;100
268.44;03.12.2018;900;Mon;Regular;-3.8;0;100
271.85;03.12.2018;840;Mon;Regular;-4.5;1;100
284.57;03.12.2018;780;Mon;Regular;-4.5;1;100
283.47;03.12.2018;720;Mon;Regular;-4.5;1;100
279.91;03.12.2018;660;Mon;Regular;-5.5;1;100
284.72;03.12.2018;600;Mon;Regular;-5.5;1;100
278.08;03.12.2018;540;Mon;Regular;-5.5;1;100
256.17;03.12.2018;480;Mon;Regular;-4.8;1;100
234.39;03.12.2018;420;Mon;Regular;-4.8;1;100
217.63;03.12.2018;360;Mon;Regular;-4.8;1;100
207.14;03.12.2018;300;Mon;Regular;-3.7;1;100
207;03.12.2018;240;Mon;Regular;-3.7;1;100
205.09;03.12.2018;180;Mon;Regular;-3.7;1;100
207.3;03.12.2018;120;Mon;Regular;-4.0;1;100
205.63;03.12.2018;60;Mon;Regular;-4.0;1;100
206.91;03.12.2018;0;Mon;Regular;-4.0;1;100
206;02.12.2018;1380;Sun;Regular;-4.6;2;100
208.85;02.12.2018;1320;Sun;Regular;-4.6;2;100
207.82;02.12.2018;1260;Sun;Regular;-4.6;2;100
211.31;02.12.2018;1200;Sun;Regular;-4.8;2;100
212.02;02.12.2018;1140;Sun;Regular;-4.8;2;100
209.49;02.12.2018;1080;Sun;Regular;-4.8;2;100
210.43;02.12.2018;1020;Sun;Regular;-4.8;2;100
210.47;02.12.2018;960;Sun;Regular;-4.8;2;100
208.04;02.12.2018;900;Sun;Regular;-4.8;2;100
210.73;02.12.2018;840;Sun;Regular;-4.8;2;100
209;02.12.2018;780;Sun;Regular;-4.8;2;100
210.78;02.12.2018;720;Sun;Regular;-4.8;2;100
208.68;02.12.2018;660;Sun;Regular;-5.5;2;100
206.61;02.12.2018;600;Sun;Regular;-5.5;2;100
209.88;02.12.2018;540;Sun;Regular;-5.5;2;100
206.66;02.12.2018;480;Sun;Regular;-6.1;2;100
204.66;02.12.2018;420;Sun;Regular;-6.1;2;100
208.48;02.12.2018;360;Sun;Regular;-6.1;2;100
204.35;02.12.2018;300;Sun;Regular;-6.1;2;100
205.78;02.12.2018;240;Sun;Regular;-6.1;2;100
209.49;02.12.2018;180;Sun;Regular;-6.1;2;100
203.06;02.12.2018;120;Sun;Regular;-7.9;2;100
207.36;02.12.2018;60;Sun;Regular;-7.9;2;100
206.12;02.12.2018;0;Sun;Regular;-7.9;2;100
208.04;01.12.2018;1380;Sat;Regular;-9.0;2;100
207.49;01.12.2018;1320;Sat;Regular;-9.0;2;100
211.21;01.12.2018;1260;Sat;Regular;-9.0;2;100
213.51;01.12.2018;1200;Sat;Regular;-9.3;1;100
216.42;01.12.2018;1140;Sat;Regular;-9.3;1;100
215.55;01.12.2018;1080;Sat;Regular;-9.3;1;100
216.05;01.12.2018;1020;Sat;Regular;-8.4;1;95
214.67;01.12.2018;960;Sat;Regular;-8.4;1;95
213.1;01.12.2018;900;Sat;Regular;-8.4;1;95
210.12;01.12.2018;840;Sat;Regular;-9.7;1;40
209.06;01.12.2018;780;Sat;Regular;-9.7;1;40
211.88;01.12.2018;720;Sat;Regular;-9.7;1;40
210.32;01.12.2018;660;Sat;Regular;-14.2;1;25
213.35;01.12.2018;600;Sat;Regular;-14.2;1;25
213.29;01.12.2018;540;Sat;Regular;-14.2;1;25
214.62;01.12.2018;480;Sat;Regular;-14.6;0;0
210.91;01.12.2018;420;Sat;Regular;-14.6;0;0
212.18;01.12.2018;360;Sat;Regular;-14.6;0;0
212.58;01.12.2018;300;Sat;Regular;-14.2;0;0
210.52;01.12.2018;240;Sat;Regular;-14.2;0;0
209.3;01.12.2018;180;Sat;Regular;-14.2;0;0
211.36;01.12.2018;120;Sat;Regular;-13.5;0;0
211.89;01.12.2018;60;Sat;Regular;-13.5;0;0
208.66;01.12.2018;0;Sat;Regular;-13.5;0;0
212.6;30.11.2018;1380;Fri;Regular;-11.8;0;0
214.62;30.11.2018;1320;Fri;Regular;-11.8;0;0
220.32;30.11.2018;1260;Fri;Regular;-11.8;0;0
228.16;30.11.2018;1200;Fri;Regular;-9.9;0;0
229.29;30.11.2018;1140;Fri;Regular;-9.9;0;0
238.44;30.11.2018;1080;Fri;Regular;-9.9;0;0
244.24;30.11.2018;1020;Fri;Regular;-7.4;0;0
255.77;30.11.2018;960;Fri;Regular;-7.4;0;0
272.91;30.11.2018;900;Fri;Regular;-7.4;0;0
275.31;30.11.2018;840;Fri;Regular;-8.8;1;0
281.19;30.11.2018;780;Fri;Regular;-8.8;1;0
284.22;30.11.2018;720;Fri;Regular;-8.8;1;0
281.56;30.11.2018;660;Fri;Regular;-12.7;1;0
288.76;30.11.2018;600;Fri;Regular;-12.7;1;0
281.11;30.11.2018;540;Fri;Regular;-12.7;1;0
267.56;30.11.2018;480;Fri;Regular;-13.2;1;0
242.99;30.11.2018;420;Fri;Regular;-13.2;1;0
225.66;30.11.2018;360;Fri;Regular;-13.2;1;0
213.15;30.11.2018;300;Fri;Regular;-12.2;0;0
213.52;30.11.2018;240;Fri;Regular;-12.2;0;0
211.46;30.11.2018;180;Fri;Regular;-12.2;0;0
212.34;30.11.2018;120;Fri;Regular;-11.9;0;0
212.28;30.11.2018;60;Fri;Regular;-11.9;0;0
214.49;30.11.2018;0;Fri;Regular;-11.9;0;0
213.76;29.11.2018;1380;Thu;Regular;-11.0;0;0
217.9;29.11.2018;1320;Thu;Regular;-11.0;0;0
227.29;29.11.2018;1260;Thu;Regular;-11.0;0;0
235.99;29.11.2018;1200;Thu;Regular;-8.3;1;0
241.48;29.11.2018;1140;Thu;Regular;-8.3;1;0
246.31;29.11.2018;1080;Thu;Regular;-8.3;1;0
260.62;29.11.2018;1020;Thu;Regular;-6.5;1;25
270.9;29.11.2018;960;Thu;Regular;-6.5;1;25
272.85;29.11.2018;900;Thu;Regular;-6.5;1;25
273.03;29.11.2018;840;Thu;Regular;-7.4;1;25
280.36;29.11.2018;780;Thu;Regular;-7.4;1;25
282.08;29.11.2018;720;Thu;Regular;-7.4;1;25
278.01;29.11.2018;660;Thu;Regular;-8.2;1;0
284.55;29.11.2018;600;Thu;Regular;-8.2;1;0
283.85;29.11.2018;540;Thu;Regular;-8.2;1;0
270.29;29.11.2018;480;Thu;Regular;-7.6;1;95
244.01;29.11.2018;420;Thu;Regular;-7.6;1;95
225.03;29.11.2018;360;Thu;Regular;-7.6;1;95
213.72;29.11.2018;300;Thu;Regular;-9.6;1;0
213.93;29.11.2018;240;Thu;Regular;-9.6;1;0
214.91;29.11.2018;180;Thu;Regular;-9.6;1;0
215.36;29.11.2018;120;Thu;Regular;-9.2;1;0
213.57;29.11.2018;60;Thu;Regular;-9.2;1;0
212.94;29.11.2018;0;Thu;Regular;-9.2;1;0
217.06;28.11.2018;1380;Wed;Regular;-9.5;0;0
218.15;28.11.2018;1320;Wed;Regular;-9.5;0;0
232.44;28.11.2018;1260;Wed;Regular;-9.5;0;0
239.93;28.11.2018;1200;Wed;Regular;-8.6;1;0
244.7;28.11.2018;1140;Wed;Regular;-8.6;1;0
251.7;28.11.2018;1080;Wed;Regular;-8.6;1;0
270.66;28.11.2018;1020;Wed;Regular;-7.9;2;25
281.47;28.11.2018;960;Wed;Regular;-7.9;2;25
287.15;28.11.2018;900;Wed;Regular;-7.9;2;25
285.27;28.11.2018;840;Wed;Regular;-5.2;3;95
290.03;28.11.2018;780;Wed;Regular;-5.2;3;95
290.31;28.11.2018;720;Wed;Regular;-5.2;3;95
289.2;28.11.2018;660;Wed;Regular;-4.8;2;40
292.14;28.11.2018;600;Wed;Regular;-4.8;2;40
285.38;28.11.2018;540;Wed;Regular;-4.8;2;40
269.03;28.11.2018;480;Wed;Regular;-4.4;1;100
241.08;28.11.2018;420;Wed;Regular;-4.4;1;100
220.78;28.11.2018;360;Wed;Regular;-4.4;1;100
209.66;28.11.2018;300;Wed;Regular;-4.3;2;100
209.22;28.11.2018;240;Wed;Regular;-4.3;2;100
210.23;28.11.2018;180;Wed;Regular;-4.3;2;100
209.96;28.11.2018;120;Wed;Regular;-4.2;0;100
210.01;28.11.2018;60;Wed;Regular;-4.2;0;100
210.55;28.11.2018;0;Wed;Regular;-4.2;0;100
211.74;27.11.2018;1380;Tue;Regular;-4.0;1;100
214.5;27.11.2018;1320;Tue;Regular;-4.0;1;100
220.14;27.11.2018;1260;Tue;Regular;-4.0;1;100
228.82;27.11.2018;1200;Tue;Regular;-4.2;0;100
234.03;27.11.2018;1140;Tue;Regular;-4.2;0;100
245.44;27.11.2018;1080;Tue;Regular;-4.2;0;100
258.69;27.11.2018;1020;Tue;Regular;-3.4;1;100
267.62;27.11.2018;960;Tue;Regular;-3.4;1;100
271.67;27.11.2018;900;Tue;Regular;-3.4;1;100
272.14;27.11.2018;840;Tue;Regular;-3.1;1;100
279.47;27.11.2018;780;Tue;Regular;-3.1;1;100
288.14;27.11.2018;720;Tue;Regular;-3.1;1;100
284.5;27.11.2018;660;Tue;Regular;-3.6;1;100
288.13;27.11.2018;600;Tue;Regular;-3.6;1;100
283.25;27.11.2018;540;Tue;Regular;-3.6;1;100
265.62;27.11.2018;480;Tue;Regular;-3.6;0;100
240.82;27.11.2018;420;Tue;Regular;-3.6;0;100
222.06;27.11.2018;360;Tue;Regular;-3.6;0;100
207.97;27.11.2018;300;Tue;Regular;-5.0;1;40
207.82;27.11.2018;240;Tue;Regular;-5.0;1;40
208.35;27.11.2018;180;Tue;Regular;-5.0;1;40
207.33;27.11.2018;120;Tue;Regular;-4.3;1;25
208.79;27.11.2018;60;Tue;Regular;-4.3;1;25
208.03;27.11.2018;0;Tue;Regular;-4.3;1;25
208.62;26.11.2018;1380;Mon;Regular;-2.6;1;95
213.73;26.11.2018;1320;Mon;Regular;-2.6;1;95
221.64;26.11.2018;1260;Mon;Regular;-2.6;1;95
227.16;26.11.2018;1200;Mon;Regular;-2.1;1;100
237;26.11.2018;1140;Mon;Regular;-2.1;1;100
242.25;26.11.2018;1080;Mon;Regular;-2.1;1;100
260.77;26.11.2018;1020;Mon;Regular;-1.9;1;100
275.65;26.11.2018;960;Mon;Regular;-1.9;1;100
273.85;26.11.2018;900;Mon;Regular;-1.9;1;100
277.48;26.11.2018;840;Mon;Regular;-2.0;2;95
280.49;26.11.2018;780;Mon;Regular;-2.0;2;95
281.03;26.11.2018;720;Mon;Regular;-2.0;2;95
286.31;26.11.2018;660;Mon;Regular;-2.8;1;100
291.76;26.11.2018;600;Mon;Regular;-2.8;1;100
281.14;26.11.2018;540;Mon;Regular;-2.8;1;100
257.54;26.11.2018;480;Mon;Regular;-3.1;1;100
232.19;26.11.2018;420;Mon;Regular;-3.1;1;100
211.65;26.11.2018;360;Mon;Regular;-3.1;1;100
199.78;26.11.2018;300;Mon;Regular;-2.9;1;100
201.83;26.11.2018;240;Mon;Regular;-2.9;1;100
199.92;26.11.2018;180;Mon;Regular;-2.9;1;100
200.31;26.11.2018;120;Mon;Regular;-2.4;1;100
200.8;26.11.2018;60;Mon;Regular;-2.4;1;100
198.29;26.11.2018;0;Mon;Regular;-2.4;1;100
199.15;25.11.2018;1380;Sun;Regular;-1.8;1;100
200.04;25.11.2018;1320;Sun;Regular;-1.8;1;100
201.42;25.11.2018;1260;Sun;Regular;-1.8;1;100
203.77;25.11.2018;1200;Sun;Regular;-1.3;1;100
203.91;25.11.2018;1140;Sun;Regular;-1.3;1;100
204.69;25.11.2018;1080;Sun;Regular;-1.3;1;100
204.41;25.11.2018;1020;Sun;Regular;-1.2;0;100
204.65;25.11.2018;960;Sun;Regular;-1.2;0;100
203.32;25.11.2018;900;Sun;Regular;-1.2;0;100
206.43;25.11.2018;840;Sun;Regular;-1.3;1;100
204.29;25.11.2018;780;Sun;Regular;-1.3;1;100
202.03;25.11.2018;720;Sun;Regular;-1.3;1;100
203.12;25.11.2018;660;Sun;Regular;-2.7;1;100
203.74;25.11.2018;600;Sun;Regular;-2.7;1;100
202.26;25.11.2018;540;Sun;Regular;-2.7;1;100
200.67;25.11.2018;480;Sun;Regular;-3.5;2;100
200.43;25.11.2018;420;Sun;Regular;-3.5;2;100
198.6;25.11.2018;360;Sun;Regular;-3.5;2;100
200.41;25.11.2018;300;Sun;Regular;-3.6;2;100
198.64;25.11.2018;240;Sun;Regular;-3.6;2;100
200.89;25.11.2018;180;Sun;Regular;-3.6;2;100
199.38;25.11.2018;120;Sun;Regular;-2.8;1;100
201.37;25.11.2018;60;Sun;Regular;-2.8;1;100
198.18;25.11.2018;0;Sun;Regular;-2.8;1;100
199.53;24.11.2018;1380;Sat;Regular;-2.1;1;100
199.66;24.11.2018;1320;Sat;Regular;-2.1;1;100
201.57;24.11.2018;1260;Sat;Regular;-2.1;1;100
203.39;24.11.2018;1200;Sat;Regular;-1.5;1;100
203.99;24.11.2018;1140;Sat;Regular;-1.5;1;100
205.48;24.11.2018;1080;Sat;Regular;-1.5;1;100
203.92;24.11.2018;1020;Sat;Regular;-1.0;1;100
204.54;24.11.2018;960;Sat;Regular;-1.0;1;100
204.05;24.11.2018;900;Sat;Regular;-1.0;1;100
204.06;24.11.2018;840;Sat;Regular;-0.5;2;100
203.4;24.11.2018;780;Sat;Regular;-0.5;2;100
204.18;24.11.2018;720;Sat;Regular;-0.5;2;100
204.56;24.11.2018;660;Sat;Regular;-0.8;2;100
204.42;24.11.2018;600;Sat;Regular;-0.8;2;100
205.77;24.11.2018;540;Sat;Regular;-0.8;2;100
203.75;24.11.2018;480;Sat;Regular;-1.1;1;100
202.42;24.11.2018;420;Sat;Regular;-1.1;1;100
204.59;24.11.2018;360;Sat;Regular;-1.1;1;100
203.3;24.11.2018;300;Sat;Regular;-1.1;2;100
203.75;24.11.2018;240;Sat;Regular;-1.1;2;100
203.22;24.11.2018;180;Sat;Regular;-1.1;2;100
202.65;24.11.2018;120;Sat;Regular;-1.6;2;100
203.11;24.11.2018;60;Sat;Regular;-1.6;2;100
203.05;24.11.2018;0;Sat;Regular;-1.6;2;100
203.75;23.11.2018;1380;Fri;Regular;-1.9;1;100
208.74;23.11.2018;1320;Fri;Regular;-1.9;1;100
214.45;23.11.2018;1260;Fri;Regular;-1.9;1;100
219.61;23.11.2018;1200;Fri;Regular;-3.2;1;25
222.96;23.11.2018;1140;Fri;Regular;-3.2;1;25
228.05;23.11.2018;1080;Fri;Regular;-3.2;1;25
235.12;23.11.2018;1020;Fri;Regular;-1.7;2;60
246.43;23.11.2018;960;Fri;Regular;-1.7;2;60
261.3;23.11.2018;900;Fri;Regular;-1.7;2;60
268.74;23.11.2018;840;Fri;Regular;-2.4;2;0
270.82;23.11.2018;780;Fri;Regular;-2.4;2;0
276;23.11.2018;720;Fri;Regular;-2.4;2;0
